customer_id,month,total_revenue,total_orders,total_units,avg_order_value
CUST0399,2023-08,4618.14,2,5,2309.07
CUST0399,2024-05,2685.05,1,5,2685.05
CUST0399,2024-09,3025.12,1,5,3025.12
CUST0399,2024-10,1419.98,1,1,1419.98
CUST0399,2025-08,1769.93,1,3,1769.93
CUST0400,2024-04,966.86,1,1,966.86
CUST0401,2023-02,5858.0,1,4,5858.0
CUST0401,2023-04,5042.28,1,3,5042.28
CUST0401,2023-05,7046.08,1,5,7046.08
CUST0401,2023-12,2610.6,1,4,2610.6
CUST0401,2024-07,835.1,1,3,835.1
CUST0401,2024-10,7096.1,1,5,7096.1
CUST0401,2024-12,1401.45,1,1,1401.45
CUST0402,2023-09,6360.92,1,5,6360.92
CUST0402,2024-01,611.58,1,3,611.58
CUST0402,2025-05,2951.88,1,4,2951.88
CUST0403,2023-10,2920.72,1,2,2920.72
CUST0403,2024-04,838.2,1,2,838.2
CUST0403,2024-08,3965.41,1,3,3965.41
CUST0404,2024-02,2223.96,1,3,2223.96
CUST0404,2024-08,3893.8,1,5,3893.8
CUST0404,2025-04,2903.64,1,3,2903.64
CUST0404,2025-09,8088.85,1,5,8088.85
CUST0404,2025-11,8001.85,1,5,8001.85
CUST0405,2023-01,6315.37,1,4,6315.37
CUST0405,2023-06,1526.06,1,1,1526.06
CUST0405,2023-12,2809.12,1,5,2809.12
CUST0405,2024-02,2893.43,1,3,2893.43
CUST0405,2024-05,9927.85,1,5,9927.85
CUST0405,2024-06,3134.84,1,4,3134.84
CUST0405,2024-11,615.3,1,1,615.3
CUST0405,2025-02,6941.51,1,5,6941.51
CUST0405,2025-06,5348.77,1,4,5348.77
CUST0405,2025-11,3134.38,1,3,3134.38
CUST0406,2023-02,3102.12,1,3,3102.12
CUST0406,2023-04,2892.37,1,2,2892.37
CUST0406,2023-06,4208.69,1,4,4208.69
CUST0406,2024-02,865.08,1,2,865.08
CUST0406,2024-03,2524.8,1,3,2524.8
CUST0406,2025-07,5462.6,1,4,5462.6
CUST0406,2025-08,1973.98,1,4,1973.98
CUST0407,2024-03,584.28,1,3,584.28
CUST0407,2024-05,2062.64,1,3,2062.64
CUST0407,2024-06,3235.24,1,4,3235.24
CUST0407,2024-07,6185.73,1,4,6185.73
CUST0407,2025-01,1208.26,1,3,1208.26
CUST0407,2025-06,10190.05,2,8,5095.03
CUST0407,2025-09,925.81,1,1,925.81
CUST0408,2023-03,3465.06,1,2,3465.06
CUST0408,2023-05,2264.38,1,3,2264.38
CUST0408,2025-05,2827.49,1,3,2827.49
CUST0409,2023-02,6719.59,1,5,6719.59
CUST0409,2023-10,5591.62,1,4,5591.62
CUST0409,2023-12,4921.92,1,4,4921.92
CUST0409,2024-04,655.48,1,5,655.48
CUST0409,2024-10,4561.56,1,5,4561.56
CUST0409,2025-07,582.96,1,4,582.96
CUST0409,2025-09,5494.44,1,5,5494.44
CUST0411,2023-01,2449.88,1,4,2449.88
CUST0411,2024-11,443.34,1,1,443.34
CUST0411,2025-02,2156.7,1,4,2156.7
CUST0411,2025-12,3234.96,1,3,3234.96
CUST0412,2023-06,4358.91,1,3,4358.91
CUST0412,2023-07,4692.04,2,3,2346.02
CUST0412,2024-04,1222.89,1,3,1222.89
CUST0412,2024-06,269.89,1,1,269.89
CUST0412,2024-08,3051.83,1,5,3051.83
CUST0412,2025-04,4002.0,1,3,4002.0
CUST0412,2025-06,1620.76,1,1,1620.76
CUST0413,2023-06,2016.1,1,5,2016.1
CUST0413,2023-11,6310.2,1,5,6310.2
CUST0413,2024-11,584.91,1,3,584.91
CUST0413,2025-02,8584.72,2,5,4292.36
CUST0413,2025-10,3438.06,1,3,3438.06
CUST0414,2023-01,290.82,1,1,290.82
CUST0414,2023-07,7706.4,1,4,7706.4
CUST0414,2023-10,5299.24,1,4,5299.24
CUST0414,2024-05,4259.47,1,5,4259.47
CUST0414,2025-02,1587.78,1,1,1587.78
CUST0416,2023-04,7141.8,1,5,7141.8
CUST0416,2024-03,268.66,1,5,268.66
CUST0416,2024-08,3955.77,1,3,3955.77
CUST0416,2024-10,1455.34,1,2,1455.34
CUST0416,2024-11,4561.3,2,7,2280.65
CUST0416,2025-12,2878.92,1,2,2878.92
CUST0417,2023-03,281.64,1,2,281.64
CUST0417,2024-07,4085.44,1,5,4085.44
CUST0417,2024-09,2591.55,1,5,2591.55
CUST0417,2024-10,1251.59,1,3,1251.59
CUST0417,2025-10,2875.65,1,4,2875.65
CUST0417,2025-12,490.16,1,3,490.16
CUST0418,2023-03,1528.58,1,1,1528.58
CUST0418,2023-04,5093.24,1,4,5093.24
CUST0418,2023-05,818.26,1,2,818.26
CUST0418,2025-05,2252.27,2,3,1126.13
CUST0418,2025-06,2241.66,1,2,2241.66
CUST0419,2024-06,7394.7,2,5,3697.35
CUST0419,2024-08,2058.79,1,3,2058.79
CUST0419,2024-09,2259.69,1,3,2259.69
CUST0419,2025-09,3619.58,1,4,3619.58
CUST0419,2025-10,3739.75,1,2,3739.75
CUST0420,2023-04,3407.46,1,3,3407.46
CUST0420,2023-08,6440.55,1,4,6440.55
CUST0420,2024-03,2851.79,1,5,2851.79
CUST0420,2024-08,3687.96,1,3,3687.96
CUST0420,2025-04,5375.98,1,3,5375.98
CUST0420,2025-09,2133.04,1,2,2133.04
CUST0421,2024-09,6303.16,1,5,6303.16
CUST0422,2023-08,3717.66,1,3,3717.66
CUST0422,2023-11,1014.03,1,5,1014.03
CUST0422,2025-09,497.68,1,1,497.68
CUST0422,2025-12,938.89,1,1,938.89
CUST0424,2023-04,2260.98,1,2,2260.98
CUST0424,2023-09,3131.06,1,4,3131.06
CUST0424,2023-11,4425.68,1,3,4425.68
CUST0424,2024-07,3359.2,1,5,3359.2
CUST0424,2025-02,6225.81,1,4,6225.81
CUST0424,2025-07,1921.75,1,3,1921.75
CUST0425,2023-07,1894.09,1,2,1894.09
CUST0425,2023-10,5179.98,1,3,5179.98
CUST0425,2024-11,7377.2,1,4,7377.2
CUST0425,2024-12,236.55,1,1,236.55
CUST0426,2024-02,228.33,1,1,228.33
CUST0426,2024-10,3991.5,1,3,3991.5
CUST0427,2025-05,4472.09,1,4,4472.09
CUST0427,2025-08,820.91,1,1,820.91
CUST0428,2023-02,4061.46,2,8,2030.73
CUST0428,2023-06,3780.72,1,4,3780.72
CUST0428,2024-03,638.09,1,3,638.09
CUST0428,2025-03,184.95,1,2,184.95
CUST0428,2025-07,1165.94,1,2,1165.94
CUST0429,2023-09,2301.63,1,3,2301.63
CUST0429,2023-11,497.94,1,1,497.94
CUST0429,2024-07,3217.15,2,3,1608.58
CUST0429,2025-01,3118.27,1,2,3118.27
CUST0429,2025-03,5538.27,1,3,5538.27
CUST0429,2025-09,2179.9,1,3,2179.9
CUST0430,2024-01,688.75,1,4,688.75
CUST0430,2024-09,4042.48,1,4,4042.48
CUST0431,2025-06,5824.03,1,4,5824.03
CUST0431,2025-07,2296.08,1,4,2296.08
CUST0432,2023-08,2483.44,1,5,2483.44
CUST0432,2023-11,1887.07,1,3,1887.07
CUST0432,2024-01,2773.15,1,4,2773.15
CUST0432,2024-02,1212.32,1,2,1212.32
CUST0432,2024-07,750.84,1,3,750.84
CUST0432,2024-11,5106.32,1,4,5106.32
CUST0432,2024-12,4355.31,1,5,4355.31
CUST0432,2025-02,6720.79,1,4,6720.79
CUST0432,2025-08,228.26,1,1,228.26
CUST0433,2023-02,9297.8,1,5,9297.8
CUST0433,2023-05,4034.85,1,4,4034.85
CUST0433,2024-05,3124.6,1,5,3124.6
CUST0433,2024-08,701.75,1,1,701.75
CUST0433,2024-12,7854.65,1,5,7854.65
CUST0433,2025-03,3946.89,1,3,3946.89
CUST0433,2025-04,8041.35,1,5,8041.35
CUST0433,2025-05,6093.52,1,4,6093.52
CUST0433,2025-12,1260.18,1,1,1260.18
CUST0434,2023-09,297.08,1,4,297.08
CUST0434,2025-01,3856.42,1,3,3856.42
CUST0434,2025-10,5027.73,1,5,5027.73
CUST0435,2023-01,3540.43,1,3,3540.43
CUST0435,2023-02,2693.73,1,4,2693.73
CUST0435,2023-05,2148.29,1,4,2148.29
CUST0435,2023-10,2070.51,1,3,2070.51
CUST0435,2024-06,1399.75,1,2,1399.75
CUST0435,2024-09,814.55,1,1,814.55
CUST0435,2025-01,1379.25,1,1,1379.25
CUST0435,2025-09,403.77,1,1,403.77
CUST0436,2023-01,6359.89,1,5,6359.89
CUST0436,2024-05,1884.3,1,2,1884.3
CUST0436,2024-07,899.93,1,2,899.93
CUST0436,2024-12,2756.48,1,3,2756.48
CUST0436,2025-09,1305.25,1,1,1305.25
CUST0437,2023-04,764.37,1,3,764.37
CUST0437,2023-05,200.05,1,2,200.05
CUST0437,2024-04,4343.81,1,3,4343.81
CUST0437,2024-07,2222.08,1,2,2222.08
CUST0437,2024-11,1732.2,1,5,1732.2
CUST0437,2024-12,4995.8,2,7,2497.9
CUST0437,2025-01,4189.6,1,4,4189.6
CUST0437,2025-04,3368.36,1,4,3368.36
CUST0437,2025-06,4874.67,1,3,4874.67
CUST0437,2025-08,5842.68,1,4,5842.68
CUST0438,2024-04,1148.02,1,1,1148.02
CUST0438,2025-05,5473.95,1,3,5473.95
CUST0439,2023-02,11376.28,3,10,3792.09
CUST0439,2023-05,700.79,1,1,700.79
CUST0439,2024-04,1400.97,1,1,1400.97
CUST0439,2024-10,1736.94,1,2,1736.94
CUST0439,2025-10,1105.62,1,3,1105.62
CUST0440,2023-02,1002.15,1,5,1002.15
CUST0440,2023-04,2024.88,1,2,2024.88
CUST0440,2024-04,1786.02,1,1,1786.02
CUST0440,2024-06,1588.9,1,3,1588.9
CUST0440,2024-08,2029.57,1,4,2029.57
CUST0440,2024-11,546.67,1,2,546.67
CUST0440,2025-02,158.23,1,1,158.23
CUST0440,2025-03,951.38,1,2,951.38
CUST0440,2025-07,1146.96,1,1,1146.96
CUST0440,2025-08,3690.75,1,3,3690.75
CUST0440,2025-09,4446.27,2,5,2223.14
CUST0441,2023-08,566.08,2,7,283.04
CUST0441,2024-03,3727.76,1,4,3727.76
CUST0441,2024-07,654.97,1,2,654.97
CUST0441,2024-08,927.23,1,1,927.23
CUST0441,2024-10,4553.56,1,3,4553.56
CUST0442,2023-04,1230.96,1,3,1230.96
CUST0442,2024-06,5692.68,1,5,5692.68
CUST0442,2025-01,2164.65,1,3,2164.65
CUST0442,2025-07,1029.61,1,5,1029.61
CUST0442,2025-08,1661.85,1,4,1661.85
CUST0442,2025-09,2115.04,1,2,2115.04
CUST0443,2023-06,3098.88,1,2,3098.88
CUST0443,2023-08,1191.96,1,1,1191.96
CUST0443,2023-10,4856.75,1,5,4856.75
CUST0443,2024-10,3054.05,1,2,3054.05
CUST0443,2025-09,5078.24,1,4,5078.24
CUST0444,2023-02,2228.15,1,2,2228.15
CUST0444,2023-03,521.0,1,4,521.0
CUST0444,2023-11,8004.6,1,5,8004.6
CUST0444,2025-07,276.79,1,3,276.79
CUST0445,2023-06,4490.4,1,5,4490.4
CUST0445,2024-07,3175.96,1,4,3175.96
CUST0445,2025-09,1774.49,1,2,1774.49
CUST0446,2024-05,8380.25,1,5,8380.25
CUST0447,2023-09,1468.51,1,2,1468.51
CUST0448,2023-05,1076.84,1,2,1076.84
CUST0448,2023-06,2556.77,1,2,2556.77
CUST0448,2024-02,4641.8,1,5,4641.8
CUST0448,2024-08,3839.21,1,4,3839.21
CUST0448,2024-10,1511.08,1,1,1511.08
CUST0448,2025-01,601.57,1,1,601.57
CUST0448,2025-07,5979.08,1,5,5979.08
CUST0449,2023-02,9112.21,2,7,4556.11
CUST0449,2023-03,2815.89,1,3,2815.89
CUST0449,2023-04,2544.75,1,4,2544.75
CUST0449,2023-05,5787.25,1,4,5787.25
CUST0449,2023-08,149.53,1,4,149.53
CUST0449,2024-05,7363.26,1,5,7363.26
CUST0449,2024-08,1350.78,1,1,1350.78
CUST0449,2025-04,5155.5,1,5,5155.5
CUST0449,2025-08,4362.18,1,3,4362.18
CUST0450,2023-08,2281.68,1,3,2281.68
CUST0450,2024-07,3719.52,1,3,3719.52
CUST0450,2025-03,2537.97,1,2,2537.97
CUST0450,2025-05,2634.83,2,6,1317.41
CUST0450,2025-06,6399.6,1,4,6399.6
CUST0451,2024-01,638.82,1,1,638.82
CUST0451,2025-01,2965.35,2,5,1482.67
CUST0451,2025-03,4891.56,1,4,4891.56
CUST0451,2025-09,668.94,1,1,668.94
CUST0452,2023-04,1072.22,1,1,1072.22
CUST0452,2023-05,928.71,1,4,928.71
CUST0452,2024-05,3043.4,1,3,3043.4
CUST0452,2025-03,604.75,1,1,604.75
CUST0452,2025-11,5505.23,2,4,2752.61
CUST0453,2023-04,133.82,1,1,133.82
CUST0453,2023-05,6589.8,1,4,6589.8
CUST0453,2023-10,6263.01,1,5,6263.01
CUST0453,2023-12,3288.38,1,3,3288.38
CUST0453,2024-04,1799.49,1,4,1799.49
CUST0453,2025-06,5365.81,2,5,2682.91
CUST0453,2025-10,1096.1,1,1,1096.1
CUST0454,2023-07,7438.2,1,4,7438.2
CUST0454,2023-08,5729.88,1,3,5729.88
CUST0454,2024-10,7906.57,1,5,7906.57
CUST0454,2025-06,4314.35,1,5,4314.35
CUST0454,2025-07,13256.62,3,11,4418.87
CUST0455,2023-03,1095.21,1,1,1095.21
CUST0455,2024-02,5691.54,1,3,5691.54
CUST0456,2025-08,6094.8,1,4,6094.8
CUST0456,2025-12,3205.48,1,2,3205.48
CUST0457,2023-08,1914.84,1,1,1914.84
CUST0457,2023-10,43.19,1,1,43.19
CUST0457,2024-02,3292.66,1,3,3292.66
CUST0457,2024-04,244.29,1,3,244.29
CUST0457,2024-11,2136.75,1,2,2136.75
CUST0457,2025-03,1683.51,1,2,1683.51
CUST0457,2025-05,6552.61,1,5,6552.61
CUST0458,2023-02,2356.12,1,5,2356.12
CUST0458,2023-10,2198.55,1,2,2198.55
CUST0458,2024-04,3346.48,1,2,3346.48
CUST0458,2024-06,3438.16,1,2,3438.16
CUST0458,2024-09,3942.98,1,4,3942.98
CUST0458,2025-01,1180.96,1,1,1180.96
CUST0458,2025-02,673.18,1,1,673.18
CUST0458,2025-05,1052.24,1,1,1052.24
CUST0458,2025-08,825.28,1,4,825.28
CUST0458,2025-10,1528.15,1,1,1528.15
CUST0459,2023-06,2399.4,1,2,2399.4
CUST0460,2023-06,1790.9,1,2,1790.9
CUST0460,2024-07,6212.5,1,5,6212.5
CUST0460,2025-01,1272.59,1,2,1272.59
CUST0460,2025-03,1604.36,1,2,1604.36
CUST0460,2025-04,532.35,1,1,532.35
CUST0460,2025-08,5475.25,2,6,2737.62
CUST0460,2025-11,7689.46,2,7,3844.73
CUST0461,2025-10,184.6,1,5,184.6
CUST0462,2023-03,2530.64,1,5,2530.64
CUST0462,2023-10,9065.65,1,5,9065.65
CUST0462,2024-12,3945.87,1,3,3945.87
CUST0462,2025-07,9664.6,1,5,9664.6
CUST0463,2024-02,1576.08,1,2,1576.08
CUST0464,2023-04,3761.01,1,3,3761.01
CUST0464,2024-04,4111.74,1,3,4111.74
CUST0464,2024-10,2575.24,1,4,2575.24
CUST0465,2023-11,200.74,1,3,200.74
CUST0465,2025-01,472.53,1,3,472.53
CUST0466,2023-01,2167.76,1,3,2167.76
CUST0466,2023-02,10080.16,3,8,3360.05
CUST0466,2023-10,1486.44,1,1,1486.44
CUST0466,2023-12,1322.88,1,3,1322.88
CUST0466,2024-03,361.82,1,1,361.82
CUST0466,2025-01,5547.19,1,5,5547.19
CUST0467,2023-10,636.12,1,5,636.12
CUST0467,2024-07,2548.47,1,5,2548.47
CUST0467,2025-06,3029.86,1,4,3029.86
CUST0467,2025-11,286.06,1,2,286.06
CUST0469,2023-02,1552.46,1,1,1552.46
CUST0469,2023-04,1454.56,1,1,1454.56
CUST0469,2023-06,3342.69,1,2,3342.69
CUST0469,2023-10,3594.34,1,2,3594.34
CUST0469,2024-06,1162.06,1,1,1162.06
CUST0469,2025-04,4776.25,1,4,4776.25
CUST0469,2025-08,345.48,1,3,345.48
CUST0470,2023-07,1506.78,1,1,1506.78
CUST0470,2024-03,555.24,1,3,555.24
CUST0470,2024-06,9574.8,2,7,4787.4
CUST0470,2025-02,6576.66,1,5,6576.66
CUST0471,2023-06,3529.55,1,3,3529.55
CUST0471,2024-06,1771.79,1,1,1771.79
CUST0471,2024-07,210.07,1,2,210.07
CUST0471,2024-10,2191.09,1,5,2191.09
CUST0471,2025-06,3639.75,3,8,1213.25
CUST0471,2025-11,1804.69,1,1,1804.69
CUST0472,2023-07,2967.86,1,2,2967.86
CUST0472,2023-12,2578.59,1,3,2578.59
CUST0472,2024-04,4246.27,1,3,4246.27
CUST0472,2024-05,7287.03,1,4,7287.03
CUST0473,2024-03,9269.35,1,5,9269.35
CUST0474,2023-02,2298.63,1,3,2298.63
CUST0474,2023-09,4906.71,1,4,4906.71
CUST0474,2025-09,4552.58,1,3,4552.58
CUST0475,2024-10,2735.44,1,4,2735.44
CUST0476,2024-05,280.0,1,1,280.0
CUST0476,2025-03,2135.68,1,2,2135.68
CUST0476,2025-05,1107.4,1,2,1107.4
CUST0477,2023-04,2727.06,1,3,2727.06
CUST0477,2023-12,277.74,1,1,277.74
CUST0477,2024-03,1809.08,1,4,1809.08
CUST0477,2024-06,1369.22,1,4,1369.22
CUST0477,2025-06,3634.72,1,4,3634.72
CUST0477,2025-07,3365.34,1,2,3365.34
CUST0478,2023-01,5395.14,1,4,5395.14
CUST0478,2024-10,3924.72,1,3,3924.72
CUST0478,2025-07,4860.72,1,5,4860.72
CUST0478,2025-10,6744.85,1,5,6744.85
CUST0479,2024-04,4207.56,1,3,4207.56
CUST0479,2024-10,236.27,1,3,236.27
CUST0479,2025-01,81.27,1,1,81.27
CUST0479,2025-03,5839.02,1,5,5839.02
CUST0479,2025-04,1839.33,1,4,1839.33
CUST0479,2025-11,2430.19,1,2,2430.19
CUST0480,2023-03,476.86,1,3,476.86
CUST0480,2023-04,6600.06,1,5,6600.06
CUST0480,2023-05,2900.46,1,3,2900.46
CUST0480,2023-06,2475.39,1,3,2475.39
CUST0480,2024-02,4280.52,1,3,4280.52
CUST0480,2024-04,4893.6,1,4,4893.6
CUST0480,2024-05,4411.12,1,4,4411.12
CUST0480,2024-08,722.3,1,2,722.3
CUST0480,2025-08,4059.94,1,4,4059.94
CUST0482,2023-05,8701.65,1,5,8701.65
CUST0482,2023-07,3976.91,2,4,1988.45
CUST0482,2023-08,2471.96,1,4,2471.96
CUST0482,2024-05,2319.84,1,2,2319.84
CUST0482,2024-10,7554.83,1,5,7554.83
CUST0482,2025-09,2440.85,1,2,2440.85
CUST0483,2023-06,1422.71,1,1,1422.71
CUST0483,2024-12,343.97,1,3,343.97
CUST0483,2025-05,5005.2,1,5,5005.2
CUST0483,2025-12,77.96,1,1,77.96
CUST0484,2024-01,1491.52,1,3,1491.52
CUST0484,2025-10,1704.37,1,2,1704.37
CUST0485,2023-03,615.64,1,2,615.64
CUST0485,2023-07,4145.94,1,5,4145.94
CUST0485,2025-02,4388.14,1,3,4388.14
CUST0485,2025-04,2102.24,1,4,2102.24
CUST0485,2025-09,2110.5,1,3,2110.5
CUST0486,2023-07,2188.56,1,3,2188.56
CUST0486,2023-08,4807.53,1,3,4807.53
CUST0487,2023-02,3425.94,1,5,3425.94
CUST0487,2023-06,2017.35,1,5,2017.35
CUST0487,2024-10,6688.35,2,5,3344.17
CUST0487,2024-11,5809.15,1,5,5809.15
CUST0487,2025-02,9498.72,2,7,4749.36
CUST0487,2025-08,3444.8,1,2,3444.8
CUST0487,2025-10,1235.1,1,2,1235.1
CUST0488,2023-02,1223.6,1,5,1223.6
CUST0489,2023-01,1112.96,1,4,1112.96
CUST0489,2023-06,7307.06,2,7,3653.53
CUST0489,2024-03,1279.64,1,2,1279.64
CUST0489,2024-07,4201.01,1,3,4201.01
CUST0489,2024-10,4517.83,2,5,2258.91
CUST0489,2024-11,1388.22,1,1,1388.22
CUST0489,2025-07,6576.76,1,4,6576.76
CUST0489,2025-08,5688.68,1,5,5688.68
CUST0489,2025-09,1456.32,1,2,1456.32
CUST0489,2025-12,2099.7,1,5,2099.7
CUST0490,2023-03,5592.6,1,3,5592.6
CUST0490,2023-10,580.32,1,4,580.32
CUST0490,2024-03,5063.42,2,5,2531.71
CUST0490,2024-09,3703.16,1,5,3703.16
CUST0490,2024-11,4517.68,1,4,4517.68
CUST0490,2025-04,1977.9,1,1,1977.9
CUST0490,2025-07,6989.62,1,4,6989.62
CUST0490,2025-08,6736.68,1,4,6736.68
CUST0490,2025-09,7924.85,1,5,7924.85
CUST0490,2025-10,5723.48,1,4,5723.48
CUST0490,2025-12,3134.82,1,3,3134.82
CUST0491,2023-02,334.93,1,1,334.93
CUST0491,2023-03,5717.49,1,3,5717.49
CUST0491,2024-02,2852.16,1,5,2852.16
CUST0491,2024-06,271.04,1,2,271.04
CUST0491,2024-11,5443.09,1,4,5443.09
CUST0491,2025-04,5892.71,1,4,5892.71
CUST0491,2025-06,1470.22,1,1,1470.22
CUST0491,2025-09,2603.28,1,2,2603.28
CUST0491,2025-11,2325.45,1,5,2325.45
CUST0492,2023-02,4266.03,1,3,4266.03
CUST0492,2023-11,3521.0,1,4,3521.0
CUST0492,2024-03,1297.41,1,2,1297.41
CUST0493,2024-02,906.87,1,3,906.87
CUST0493,2024-03,11716.15,2,9,5858.07
CUST0493,2024-08,5959.22,1,5,5959.22
CUST0493,2025-06,7539.48,1,5,7539.48
CUST0493,2025-08,1073.54,1,4,1073.54
CUST0494,2023-07,2255.66,1,2,2255.66
CUST0494,2024-12,3423.47,1,5,3423.47
CUST0494,2025-02,3415.95,1,5,3415.95
CUST0494,2025-08,428.67,1,5,428.67
CUST0494,2025-12,5085.69,2,6,2542.85
CUST0495,2024-06,6459.0,1,5,6459.0
CUST0495,2025-06,1722.91,1,3,1722.91
CUST0496,2023-02,556.8,1,1,556.8
CUST0496,2023-04,2767.1,1,2,2767.1
CUST0496,2023-07,6067.62,1,5,6067.62
CUST0496,2023-11,1036.81,1,1,1036.81
CUST0496,2024-02,3766.17,1,3,3766.17
CUST0496,2024-03,1052.01,1,2,1052.01
CUST0496,2024-12,2961.35,1,5,2961.35
CUST0496,2025-02,2807.95,1,2,2807.95
CUST0496,2025-03,9439.45,1,5,9439.45
CUST0496,2025-09,3151.24,1,3,3151.24
CUST0497,2023-08,2878.74,1,3,2878.74
CUST0497,2024-04,4267.0,1,5,4267.0
CUST0497,2024-09,9527.75,1,5,9527.75
CUST0497,2024-10,2221.75,1,5,2221.75
CUST0497,2025-04,3268.52,1,2,3268.52
CUST0497,2025-05,6395.22,2,7,3197.61
CUST0497,2025-07,2955.32,2,4,1477.66
CUST0498,2023-01,4489.01,1,3,4489.01
CUST0499,2023-07,2742.42,1,2,2742.42
CUST0500,2023-03,1185.32,1,5,1185.32
CUST0500,2023-05,3487.16,1,2,3487.16
CUST0500,2023-06,3992.72,1,5,3992.72
CUST0500,2024-06,4581.98,2,8,2290.99
CUST0500,2025-04,3243.4,1,4,3243.4
CUST0500,2025-05,138.18,1,3,138.18
CUST0500,2025-06,5416.24,1,4,5416.24
CUST0501,2023-03,4584.46,2,8,2292.23
CUST0501,2023-04,4585.9,1,4,4585.9
CUST0501,2023-07,994.98,1,1,994.98
CUST0501,2023-08,220.69,1,2,220.69
CUST0501,2024-12,2054.07,1,5,2054.07
CUST0501,2025-06,594.89,1,1,594.89
CUST0502,2023-09,2991.29,2,5,1495.64
CUST0502,2023-10,7129.84,1,4,7129.84
CUST0502,2024-11,1316.24,1,2,1316.24
CUST0502,2025-03,7681.37,1,5,7681.37
CUST0502,2025-04,1053.99,1,2,1053.99
CUST0502,2025-10,763.55,1,1,763.55
CUST0502,2025-12,6662.6,1,4,6662.6
CUST0503,2023-06,1789.78,1,2,1789.78
CUST0503,2023-10,422.78,1,2,422.78
CUST0503,2023-11,10975.57,2,7,5487.78
CUST0503,2024-07,4677.97,1,3,4677.97
CUST0503,2024-11,72.66,1,2,72.66
CUST0503,2025-01,6686.33,1,4,6686.33
CUST0503,2025-04,2598.46,1,2,2598.46
CUST0503,2025-11,1456.86,1,1,1456.86
CUST0504,2023-09,2900.67,1,3,2900.67
CUST0504,2024-01,1620.07,1,1,1620.07
CUST0504,2024-02,1814.82,1,3,1814.82
CUST0504,2025-02,1536.82,1,1,1536.82
CUST0504,2025-06,3894.74,1,2,3894.74
CUST0504,2025-07,9701.65,1,5,9701.65
CUST0504,2025-10,2739.1,1,3,2739.1
CUST0505,2023-06,1278.42,1,1,1278.42
CUST0505,2024-06,971.9,1,1,971.9
CUST0505,2025-02,724.37,1,3,724.37
CUST0505,2025-03,1976.8,1,5,1976.8
CUST0505,2025-09,2550.12,1,4,2550.12
CUST0506,2024-02,4727.25,1,5,4727.25
CUST0506,2024-03,1362.85,1,5,1362.85
CUST0506,2025-07,1457.14,1,5,1457.14
CUST0507,2024-10,179.63,1,4,179.63
CUST0508,2023-07,4711.8,1,3,4711.8
CUST0508,2023-11,1283.42,1,1,1283.42
CUST0508,2024-03,4589.55,1,3,4589.55
CUST0508,2024-04,6076.52,1,4,6076.52
CUST0508,2024-05,5931.87,1,3,5931.87
CUST0508,2024-12,211.39,1,4,211.39
CUST0508,2025-06,3407.92,1,2,3407.92
CUST0508,2025-08,406.93,1,2,406.93
CUST0508,2025-10,4480.12,1,4,4480.12
CUST0509,2024-02,3688.7,1,2,3688.7
CUST0509,2024-08,613.74,1,1,613.74
CUST0509,2025-05,3551.26,1,4,3551.26
CUST0509,2025-09,720.23,1,2,720.23
CUST0510,2023-08,628.44,1,2,628.44
CUST0510,2025-03,8922.54,1,5,8922.54
CUST0510,2025-10,4086.27,1,3,4086.27
CUST0511,2023-03,5130.75,1,3,5130.75
CUST0511,2023-12,1553.8,1,1,1553.8
CUST0511,2024-08,5525.57,1,4,5525.57
CUST0511,2024-12,6048.46,1,5,6048.46
CUST0511,2025-02,6121.26,2,7,3060.63
CUST0511,2025-03,6185.62,1,5,6185.62
CUST0511,2025-05,5527.8,1,5,5527.8
CUST0512,2024-06,1376.53,1,1,1376.53
CUST0512,2024-07,911.93,1,1,911.93
CUST0512,2025-05,2092.72,1,2,2092.72
CUST0512,2025-06,3308.47,1,2,3308.47
CUST0512,2025-12,459.35,1,1,459.35
CUST0513,2024-01,2182.65,1,5,2182.65
CUST0513,2024-03,838.98,1,2,838.98
CUST0513,2025-12,3051.66,1,2,3051.66
CUST0514,2025-09,4954.47,1,3,4954.47
CUST0514,2025-10,3640.52,1,2,3640.52
CUST0514,2025-12,1988.24,1,2,1988.24
CUST0515,2023-01,4284.76,1,4,4284.76
CUST0515,2024-02,302.49,1,3,302.49
CUST0515,2024-10,8303.4,1,5,8303.4
CUST0515,2024-12,3644.58,1,2,3644.58
CUST0515,2025-06,8430.05,1,5,8430.05
CUST0516,2023-01,3637.05,1,5,3637.05
CUST0516,2023-02,2743.14,1,2,2743.14
CUST0516,2024-12,757.79,1,1,757.79
CUST0517,2023-11,4832.0,1,4,4832.0
CUST0517,2024-05,492.7,1,1,492.7
CUST0518,2023-03,2631.44,1,2,2631.44
CUST0518,2023-06,1172.78,1,3,1172.78
CUST0518,2023-10,1046.38,1,4,1046.38
CUST0518,2024-12,1891.23,1,2,1891.23
CUST0518,2025-01,718.69,1,1,718.69
CUST0518,2025-07,3350.55,1,5,3350.55
CUST0518,2025-11,126.17,1,3,126.17
CUST0518,2025-12,3315.25,1,3,3315.25
CUST0519,2023-08,3472.05,1,3,3472.05
CUST0519,2024-08,4956.28,1,4,4956.28
CUST0519,2024-12,324.99,1,1,324.99
CUST0519,2025-02,3492.88,1,4,3492.88
CUST0519,2025-05,8850.91,1,5,8850.91
CUST0519,2025-10,1473.7,1,3,1473.7
